model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-04,2024-07-30,2024-08-02,2024-11-05,YouGov,391,87663,205201,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,NA,NA,1500,Online Panel,lv,REP,Donald Trump,47,3092,95,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.7584083712266614,2024-07-31,6,1,0,4,3,1.3284223283101428,TRUE,1,5,0.778995895790124,NA,NA,1,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,47,391,59,NA391,133,Online Non-Prob Panel,6,10,1
2024-09-18,2024-09-18T17:02:41Z,2024,New York,2024-08-06,2024-07-28,2024-08-01,2024-11-05,Siena College,305,87678,205261,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,NA,NA,1199,Live Phone,lv,DEM,Kamala Harris,49,1199,96,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.094988584415381,2024-07-30,6,1,0,14,2.7,1.2602520756252087,TRUE,1,1,1,1,1,0.882,1,1.2602520756252087,Live Phone,1,DEM,38,NY,Northeast,Northeast,Middle Atlantic,Northeast,4,49,305,47,NY305,203,Live Phone,4,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,New York,2024-08-06,2024-07-28,2024-08-01,2024-11-05,Siena College,305,87678,205261,https://scri.siena.edu/2024/08/06/harris-leads-trump-by-14-points-53-39-up-from-bidens-8-point-lead-in-june-in-6-way-matchup-harris-leads-by-12-points-rfk-7/,NA,NA,1199,Live Phone,lv,REP,Donald Trump,37,1199,96,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.094988584415381,2024-07-30,6,1,0,14,2.7,1.2602520756252087,TRUE,1,1,1,1,1,0.882,1,1.2602520756252087,Live Phone,2,REP,38,NY,Northeast,Northeast,Middle Atlantic,Northeast,4,37,305,47,NY305,203,Live Phone,4,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-05,2024-07-29,2024-08-01,2024-11-05,"Fabrizio, Lee & Associates",90,87667,205211,https://x.com/ScottPresler/status/1820465023015428458,REP,NA,600,Live Phone/Text-to-Web,lv,DEM,Kamala Harris,45,600,96,Donald Trump Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-07-30,3,1,0,10,1.7,1,TRUE,1,1,1,1,1,0.882,1,1,Live Phone + Text-to-Web,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,45,90,12,PA90,240,Live Phone + Text-to-Web,5,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-05,2024-07-29,2024-08-01,2024-11-05,"Fabrizio, Lee & Associates",90,87667,205211,https://x.com/ScottPresler/status/1820465023015428458,REP,NA,600,Live Phone/Text-to-Web,lv,REP,Donald Trump,45,600,96,Donald Trump Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-07-30,3,1,0,10,1.7,1,TRUE,1,1,1,1,1,0.882,1,1,Live Phone + Text-to-Web,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,45,90,12,PA90,240,Live Phone + Text-to-Web,5,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-05,2024-07-29,2024-08-01,2024-11-05,University of Massachusetts Department of Political Science/YouGov,861,87665,205205,https://www.wcvb.com/article/harris-trump-kennedy-national-poll-president-august-2024-umass/61784225,NA,NA,1000,Online Panel,rv,DEM,Kamala Harris,46,1000,96,Donald Trump Kamala Harris Robert F. Kennedy,1,2024-07-30,3,1,0,11,2.4,1.1881770515720091,TRUE,1,1,1,NA,NA,1,1,1.1881770515720091,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,46,861,93,NA861,156,Online Non-Prob Panel,6,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-05,2024-07-29,2024-08-01,2024-11-05,University of Massachusetts Department of Political Science/YouGov,861,87665,205205,https://www.wcvb.com/article/harris-trump-kennedy-national-poll-president-august-2024-umass/61784225,NA,NA,1000,Online Panel,rv,REP,Donald Trump,43,1000,96,Donald Trump Kamala Harris Robert F. Kennedy,1,2024-07-30,3,1,0,11,2.4,1.1881770515720091,TRUE,1,1,1,NA,NA,1,1,1.1881770515720091,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,43,861,93,NA861,156,Online Non-Prob Panel,6,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-02,2024-07-29,2024-07-31,2024-11-05,RMG Research,555,87656,205165,https://x.com/RMG_Research/status/1819361783263449320,NA,NA,1500,Online Panel,rv,DEM,Kamala Harris,47,3000,97,Donald Trump Kamala Harris Robert F. Kennedy,1.7320508075688772,2024-07-30,3,1,0,11,2.3,1.1631599960755994,TRUE,1,2,0.778995895790124,NA,NA,1,0.778995895790124,0.9060968630901486,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,555,72,NA555,142,Online Non-Prob Panel,6,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-02,2024-07-29,2024-07-31,2024-11-05,RMG Research,555,87656,205165,https://x.com/RMG_Research/status/1819361783263449320,NA,NA,1500,Online Panel,rv,REP,Donald Trump,42,3000,97,Donald Trump Kamala Harris Robert F. Kennedy,1.7320508075688772,2024-07-30,3,1,0,11,2.3,1.1631599960755994,TRUE,1,2,0.778995895790124,NA,NA,1,0.778995895790124,0.9060968630901486,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,555,72,NA555,142,Online Non-Prob Panel,6,9,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87769,205822,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,404,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,48,404,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-07-29,3,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,606,75,WI606,276,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87769,205822,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,404,Online Panel/Text-to-Web,lv,REP,Donald Trump,43,404,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-07-29,3,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,43,606,75,WI606,276,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87768,205821,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,411,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,48,411,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6410928169929843,2024-07-29,3,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48,606,75,PA606,229,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87768,205821,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,411,Online Panel/Text-to-Web,lv,REP,Donald Trump,43,411,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6410928169929843,2024-07-29,3,1,0,9,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,43,606,75,PA606,229,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87767,205820,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,403,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46,403,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,10,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,46,606,75,NC606,172,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87767,205820,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,403,Online Panel/Text-to-Web,lv,REP,Donald Trump,44,403,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,10,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,44,606,75,NC606,172,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Nevada,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87766,205819,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,403,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,42,403,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,11,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,34,NV,Southwest,West,Southwest,Southwest,10,42,606,75,NV606,198,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Nevada,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87766,205819,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,403,Online Panel/Text-to-Web,lv,REP,Donald Trump,47,403,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,11,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,34,NV,Southwest,West,Southwest,Southwest,10,47,606,75,NV606,198,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87765,205818,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,406,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46,406,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6371812928829597,2024-07-29,3,1,0,10,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,46,606,75,MI606,89,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87765,205818,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,406,Online Panel/Text-to-Web,lv,REP,Donald Trump,44,406,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6371812928829597,2024-07-29,3,1,0,10,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,44,606,75,MI606,89,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87764,205817,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,405,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46,405,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6363961030678927,2024-07-29,3,1,0,8,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,46,606,75,GA606,50,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87764,205817,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,405,Online Panel/Text-to-Web,lv,REP,Donald Trump,46,405,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6363961030678927,2024-07-29,3,1,0,8,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,46,606,75,GA606,50,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87763,205816,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,435,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46,435,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6595452979136459,2024-07-29,3,1,0,12,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,46,606,75,AZ606,19,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87763,205816,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,NA,NA,435,Online Panel/Text-to-Web,lv,REP,Donald Trump,42,435,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6595452979136459,2024-07-29,3,1,0,12,NA,0.5,FALSE,1,1,1,7,7,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,42,606,75,AZ606,19,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-02,2024-07-29,2024-07-30,2024-11-05,Trafalgar Group/InsiderAdvantage,671,87658,205167,https://pollingplus.com/news/trump-leads-in-georgia-by-two-points/,NA,NA,1000,IVR/Live Phone/Text/Online Panel/Email,lv,DEM,Kamala Harris,47,1000,98,Donald Trump Kamala Harris,1,2024-07-29,2,0,1,4,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Includes Live Phone,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,47,671,77,GA671,51,Includes Live Phone,1,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-02,2024-07-29,2024-07-30,2024-11-05,Trafalgar Group/InsiderAdvantage,671,87658,205167,https://pollingplus.com/news/trump-leads-in-georgia-by-two-points/,NA,NA,1000,IVR/Live Phone/Text/Online Panel/Email,lv,REP,Donald Trump,49,1000,98,Donald Trump Kamala Harris,1,2024-07-29,2,0,1,4,NA,0.5,FALSE,1,1,1,1,1,0.882,0.882,0.441,Includes Live Phone,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,49,671,77,GA671,51,Includes Live Phone,1,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87633,204849,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,662,IVR/Text,rv,DEM,Kamala Harris,48,662,98,Donald Trump Kamala Harris,0.8136338242723197,2024-07-29,2,0,1,5,1.4,0.9074852129730301,TRUE,1,1,1,3,8,0.7658408110127831,1,0.9074852129730301,IVR/Mostly IVR,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,48,263,39,GA263,44,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87633,204849,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,662,IVR/Text,rv,REP,Donald Trump,47,662,98,Donald Trump Kamala Harris,0.8136338242723197,2024-07-29,2,0,1,5,1.4,0.9074852129730301,TRUE,1,1,1,3,8,0.7658408110127831,1,0.9074852129730301,IVR/Mostly IVR,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,47,263,39,GA263,44,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87632,204848,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,627,IVR/Text,rv,DEM,Kamala Harris,47,627,98,Donald Trump Kamala Harris,0.7918333157931662,2024-07-29,2,0,1,5,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,3,8,0.7658408110127831,0.778995895790124,0.706927256396217,IVR/Mostly IVR,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47,263,39,PA263,217,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87632,204848,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,627,IVR/Text,rv,REP,Donald Trump,48,627,98,Donald Trump Kamala Harris,0.7918333157931662,2024-07-29,2,0,1,5,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,3,8,0.7658408110127831,0.778995895790124,0.706927256396217,IVR/Mostly IVR,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,48,263,39,PA263,217,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87631,204847,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,618,IVR/Text,rv,DEM,Kamala Harris,47,618,98,Donald Trump Kamala Harris,0.7861297602813418,2024-07-29,2,0,1,4,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,3,8,0.7658408110127831,0.778995895790124,0.706927256396217,IVR/Mostly IVR,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,47,263,39,AZ263,11,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Arizona,2024-07-31,2024-07-29,2024-07-30,2024-11-05,Public Policy Polling,263,87631,204847,https://thehill.com/homenews/campaign/4801296-trump-harris-polls-arizona-pennsylvania-georgia/,DEM,NA,618,IVR/Text,rv,REP,Donald Trump,49,618,98,Donald Trump Kamala Harris,0.7861297602813418,2024-07-29,2,0,1,4,1.4,0.9074852129730301,TRUE,1,2,0.778995895790124,3,8,0.7658408110127831,0.778995895790124,0.706927256396217,IVR/Mostly IVR,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,49,263,39,AZ263,11,IVR/Mostly IVR,3,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-07-30,2024-07-29,2024-07-29,2024-11-05,Redfield & Wilton Strategies,562,87619,204785,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-july-2024/,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,45,1750,99,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.3228756555322954,2024-07-29,5,1,0,12,1.8,1.0289915108550531,TRUE,1,1,1,0,9,0.7658408110127831,1,1.0289915108550531,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,45,562,73,NA562,143,Online Non-Prob Panel,6,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-07-30,2024-07-29,2024-07-29,2024-11-05,Redfield & Wilton Strategies,562,87619,204785,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-july-2024/,NA,NA,1500,Online Panel,lv,REP,Donald Trump,43,1750,99,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.3228756555322954,2024-07-29,5,1,0,12,1.8,1.0289915108550531,TRUE,1,1,1,0,9,0.7658408110127831,1,1.0289915108550531,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,43,562,73,NA562,143,Online Non-Prob Panel,6,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-08,2024-07-26,2024-07-30,2024-11-05,YouGov/Johns Hopkins University SNF Agora Institute,860,87703,205541,https://snfagora.jhu.edu/news/republicans-who-believe-trump-won-in-2020-expect-significant-chaos-in-november/,NA,NA,1500,Online Panel,a,DEM,Kamala Harris,43,2000,98,Donald Trump Kamala Harris Robert F. Kennedy,1.4142135623730951,2024-07-28,3,1,0,15,NA,0.5,FALSE,1,1,1,NA,NA,1,1,0.5,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,43,860,92,NA860,155,Online Non-Prob Panel,6,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-08,2024-07-26,2024-07-30,2024-11-05,YouGov/Johns Hopkins University SNF Agora Institute,860,87703,205541,https://snfagora.jhu.edu/news/republicans-who-believe-trump-won-in-2020-expect-significant-chaos-in-november/,NA,NA,1500,Online Panel,a,REP,Donald Trump,42,2000,98,Donald Trump Kamala Harris Robert F. Kennedy,1.4142135623730951,2024-07-28,3,1,0,15,NA,0.5,FALSE,1,1,1,NA,NA,1,1,0.5,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,860,92,NA860,155,Online Non-Prob Panel,6,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-08,2024-07-24,2024-08-01,2024-11-05,Marquette University Law School,195,87699,205436,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,NA,NA,683,Probability Panel,lv,DEM,Kamala Harris,50,683,96,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8264381404557755,2024-07-28,6,1,0,8,3,1.3284223283101428,TRUE,1,1,1,1,1,0.882,1,1.3284223283101428,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,50,195,28,NA195,123,Online Prob Panel,7,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-08,2024-07-24,2024-08-01,2024-11-05,Marquette University Law School,195,87699,205436,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,NA,NA,683,Probability Panel,lv,REP,Donald Trump,42,683,96,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8264381404557755,2024-07-28,6,1,0,8,3,1.3284223283101428,TRUE,1,1,1,1,1,0.882,1,1.3284223283101428,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,195,28,NA195,123,Online Prob Panel,7,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-07,2024-07-24,2024-08-01,2024-11-05,Marquette University Law School,195,87698,205426,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,NA,NA,801,Live Phone/Email,lv,DEM,Kamala Harris,50,801,96,Donald Trump Kamala Harris,0.8949860334105779,2024-07-28,2,0,1,1,3,1.3284223283101428,TRUE,1,1,1,1,1,0.882,1,1.3284223283101428,Includes Live Phone,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,50,195,28,WI195,262,Includes Live Phone,1,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-07,2024-07-24,2024-08-01,2024-11-05,Marquette University Law School,195,87698,205426,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,NA,NA,801,Live Phone/Email,lv,REP,Donald Trump,49,801,96,Donald Trump Kamala Harris,0.8949860334105779,2024-07-28,2,0,1,1,3,1.3284223283101428,TRUE,1,1,1,1,1,0.882,1,1.3284223283101428,Includes Live Phone,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,49,195,28,WI195,262,Includes Live Phone,1,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-07-27,2024-07-29,2024-11-05,Morning Consult,218,87669,208389,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,DEM,Kamala Harris,48,10354,99,Donald Trump Kamala Harris,1.8119050747762697,2024-07-28,2,0,1,6,1.9,1.0571882797418488,TRUE,1,3,0.778995895790124,0,7,0.781312979922048,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,48,218,32,NA218,125,Online Non-Prob Panel,6,7,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-09-10,2024-07-27,2024-07-29,2024-11-05,Morning Consult,218,87669,208389,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,lv,REP,Donald Trump,46,10354,99,Donald Trump Kamala Harris,1.8119050747762697,2024-07-28,2,0,1,6,1.9,1.0571882797418488,TRUE,1,3,0.778995895790124,0,7,0.781312979922048,0.778995895790124,0.8235453309963217,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,46,218,32,NA218,125,Online Non-Prob Panel,6,7,1
